id,name,salary
9644,Anita,63023
9645,Hari,61422
9646,Gita,85622
9647,Kiran,67547
9648,Kiran,55135
9649,Rohit,41523
9650,Kiran,44906
9651,Binod,61482
9652,Anita,114634
9653,Rohit,48861
9654,Rohit,32158
9655,Binod,47015
9656,Binod,60586
9657,Gita,39261
9658,Rohit,89251
9659,Gita,32581
9660,Anita,113040
9661,Rohit,74253
9662,Sita,45192
9663,Kiran,51503
9664,Sita,85429
9665,Kiran,30000
9666,Anita,53939
9667,Sita,39461
9668,Ram,45149
9669,Hari,113109
9670,Rohit,35721
9671,Hari,70020
9672,Anita,92121
9673,Kiran,68475
9674,Anita,54988
9675,Anita,85384
9676,Rohit,118835
9677,Sita,78668
9678,Sita,51292
9679,Kiran,42617
9680,Sita,40345
9681,Hari,47997
9682,Gita,115024
9683,Binod,41157
9684,Binod,83536
9685,Anita,67684
9686,Anita,64609
9687,Ram,48243
9688,Ram,62521
9689,Kiran,35241
9690,Hari,78556
9691,Sita,90018
9692,Kiran,31995
9693,Kiran,96394
9694,Sita,80060
9695,Hari,70553
9696,Hari,50891
9697,Ram,83880
9698,Ram,89505
9699,Rohit,86220
9700,Sita,49634
9701,Rohit,88953
9702,Ram,83595
9703,Ram,114377
9704,Rohit,117965
9705,Ram,58961
9706,Sita,72979
9707,Binod,98655
9708,Binod,37594
9709,Binod,33275
9710,Anita,80285
9711,Hari,80934
9712,Kiran,36098
9713,Hari,49006
9714,Gita,78037
9715,Rohit,67643
9716,Sita,50041
9717,Binod,39423
9718,Rohit,94906
9719,Gita,75650
9720,Ram,98366
9721,Hari,117961
9722,Gita,40419
9723,Kiran,90447
9724,Binod,92677
9725,Sita,88104
9726,Sita,83885
9727,Binod,110321
9728,Rohit,51218
9729,Gita,114770
9730,Gita,98419
9731,Hari,82234
9732,Ram,79874
9733,Binod,112208
9734,Rohit,66224
9735,Anita,46140
9736,Binod,94855
9737,Hari,92265
9738,Rohit,79819
9739,Ram,106788
9740,Sita,96015
9741,Hari,117734
9742,Gita,70388
9743,Sita,84587
9744,Ram,62948
9745,Binod,56062
9746,Anita,107312
9747,Hari,53295
9748,Hari,81083
9749,Sita,60939
9750,Sita,90094
9751,Hari,93337
9752,Ram,100362
9753,Gita,55131
9754,Sita,100241
9755,Hari,86430
9756,Gita,47495
9757,Gita,45043
9758,Kiran,102330
9759,Ram,30241
9760,Binod,45654
9761,Rohit,106111
9762,Hari,96778
9763,Kiran,76976
9764,Binod,95056
9765,Sita,52325
9766,Gita,80481
9767,Kiran,95441
9768,Hari,59374
9769,Kiran,30954
9770,Binod,35844
9771,Ram,44182
9772,Anita,114809
9773,Ram,112570
9774,Gita,95928
9775,Sita,111126
9776,Binod,81647
9777,Rohit,102282
9778,Rohit,59648
9779,Sita,45089
9780,Sita,80438
9781,Rohit,49392
9782,Gita,74777
9783,Hari,43097
9784,Sita,30519
9785,Kiran,81093
9786,Anita,67166
9787,Ram,112958
9788,Anita,69707
9789,Kiran,99717
9790,Rohit,57375
9791,Anita,85325
9792,Hari,103677
9793,Binod,35122
9794,Sita,46406
9795,Rohit,39034
9796,Kiran,34052
9797,Gita,114044
9798,Rohit,86035
9799,Sita,114274
9800,Anita,88705
9801,Sita,93075
9802,Sita,90821
9803,Binod,91086
9804,Binod,77396
9805,Kiran,103807
9806,Hari,54175
9807,Rohit,61216
9808,Gita,62770
9809,Hari,31017
9810,Anita,71692
9811,Gita,33326
9812,Hari,87791
9813,Anita,47661
9814,Rohit,85746
9815,Gita,87944
9816,Binod,118259
9817,Binod,65171
9818,Kiran,51087
9819,Gita,61661
9820,Kiran,53559
9821,Gita,89585
9822,Gita,80265
9823,Hari,97326
9824,Kiran,111894
9825,Gita,83958
9826,Hari,41103
9827,Binod,36858
9828,Anita,42498
9829,Rohit,90758
9830,Sita,32623
9831,Hari,55318
9832,Rohit,103451
9833,Sita,37505
9834,Sita,94367
9835,Ram,84621
9836,Rohit,113960
9837,Gita,82261
9838,Rohit,81936
9839,Rohit,88830
9840,Sita,38040
9841,Hari,119300
9842,Binod,65789
9843,Hari,74880
9844,Hari,96753
9845,Gita,61848
9846,Ram,39232
9847,Binod,31692
9848,Hari,52272
9849,Sita,106686
9850,Gita,78371
9851,Rohit,61484
9852,Kiran,66638
9853,Anita,44770
9854,Rohit,111373
9855,Anita,115298
9856,Binod,84419
9857,Rohit,105730
9858,Binod,113922
9859,Ram,75661
9860,Kiran,84976
9861,Gita,40103
9862,Rohit,48095
9863,Kiran,108681
9864,Anita,33658
9865,Kiran,100293
9866,Sita,73257
9867,Sita,118871
9868,Gita,43749
9869,Ram,43786
9870,Sita,98332
9871,Anita,118484
9872,Gita,69718
9873,Sita,105486
9874,Anita,71170
9875,Binod,92779
9876,Sita,107694
9877,Rohit,98693
9878,Ram,106595
9879,Gita,100577
9880,Rohit,101736
9881,Rohit,83249
9882,Binod,49664
9883,Anita,84476
9884,Anita,89855
9885,Kiran,72825
9886,Binod,107278
9887,Binod,93347
9888,Sita,33387
9889,Gita,108246
9890,Rohit,62331
9891,Rohit,57127
9892,Binod,58702
9893,Ram,53370
9894,Gita,69386
9895,Sita,77317
9896,Anita,88977
9897,Hari,102100
9898,Anita,72898
9899,Anita,95242
9900,Binod,41660
9901,Hari,75955
9902,Hari,94052
9903,Gita,91156
9904,Gita,74740
9905,Ram,65970
9906,Ram,72740
9907,Ram,44247
9908,Kiran,118148
9909,Ram,43734
9910,Sita,115889
9911,Kiran,114611
9912,Kiran,88419
9913,Anita,96971
9914,Binod,110635
9915,Gita,32952
9916,Rohit,71272
9917,Kiran,53938
9918,Hari,107137
9919,Kiran,32284
9920,Hari,107079
9921,Gita,113085
9922,Rohit,89327
9923,Hari,36032
9924,Kiran,33134
9925,Ram,64706
9926,Hari,97476
9927,Hari,35582
9928,Gita,46482
9929,Gita,68831
9930,Binod,32037
9931,Kiran,43886
9932,Anita,46297
9933,Kiran,32980
9934,Ram,85320
9935,Ram,100698
9936,Kiran,85506
9937,Ram,32164
9938,Hari,82942
9939,Sita,102288
9940,Anita,43315
9941,Kiran,33571
9942,Rohit,100772
9943,Hari,47779
9944,Kiran,41871
9945,Gita,83920
9946,Rohit,91973
9947,Gita,79147
9948,Sita,114604
9949,Gita,58455
9950,Ram,48789
9951,Binod,33482
9952,Hari,76565
9953,Binod,60965
9954,Anita,34944
9955,Kiran,64505
9956,Sita,112789
9957,Binod,105807
9958,Sita,75108
9959,Kiran,114737
9960,Gita,86577
9961,Sita,87149
9962,Rohit,78619
9963,Anita,52891
9964,Kiran,97556
9965,Sita,101365
9966,Rohit,65834
9967,Ram,118518
9968,Anita,106293
9969,Anita,32997
9970,Rohit,61322
9971,Hari,91658
9972,Kiran,106558
9973,Binod,87307
9974,Binod,109447
9975,Anita,33902
9976,Rohit,56896
9977,Anita,71487
9978,Binod,113893
9979,Anita,93131
9980,Anita,39907
9981,Gita,43767
9982,Sita,58548
9983,Hari,119742
9984,Ram,34988
9985,Ram,69929
9986,Rohit,70231
9987,Anita,81238
9988,Gita,79156
9989,Kiran,106108
9990,Hari,94133
9991,Anita,113467
9992,Rohit,75593
9993,Binod,80798
9994,Gita,31132
9995,Gita,115272
9996,Hari,35553
9997,Anita,35702
9998,Sita,45150
9999,Ram,37124
10000,Anita,102378
